,MatchID,TeamID,OriginPlayerID,DestinationPlayerID,MatchPeriod,EventTime,EventSubType,EventOrigin_x,EventOrigin_y,EventDestination_x,EventDestination_y,Position,OriginPlayerIDFit,DestinationPlayerIDFit,PlayerIDFitPair,PassingBetweenPlayerCount,DestinationPosition,PositionFitPair,PassingBetweenPositionCount
21503,35,Huskies,Huskies_F2,Huskies_D8,2H,869.4859190000003,Simple pass,63,63,66.0,91.0,F,11,8,"(11, 8)",41,D,"('F', 'D')",655
21504,35,Huskies,Huskies_D8,Huskies_F2,2H,872.2400859999997,Simple pass,66,91,62.0,79.0,D,8,11,"(8, 11)",19,F,"('D', 'F')",999
21505,35,Huskies,Huskies_F2,Huskies_M4,2H,876.2477530000001,Simple pass,68,70,81.0,53.0,F,11,24,"(11, 24)",50,M,"('F', 'M')",699
21510,35,Huskies,Huskies_D4,Huskies_D8,2H,892.0122120000002,Simple pass,20,64,29.0,81.0,D,4,8,"(4, 8)",2,D,"('D', 'D')",1478
21511,35,Huskies,Huskies_D1,Huskies_M1,2H,899.6924429999998,Simple pass,26,53,33.0,56.0,D,0,17,"(0, 17)",92,M,"('D', 'M')",1520
21512,35,Huskies,Huskies_M1,Huskies_D1,2H,901.81261,Simple pass,33,56,25.0,50.0,M,17,0,"(17, 0)",85,D,"('M', 'D')",1668
21513,35,Huskies,Huskies_D1,Huskies_D3,2H,903.208818,Simple pass,25,50,30.0,76.0,D,0,3,"(0, 3)",105,D,"('D', 'D')",1478
21514,35,Huskies,Huskies_D3,Huskies_F1,2H,906.396985,Simple pass,30,76,39.0,85.0,D,3,10,"(3, 10)",21,F,"('D', 'F')",999
21515,35,Huskies,Huskies_F1,Huskies_D3,2H,908.058089,Simple pass,39,85,36.0,79.0,F,10,3,"(10, 3)",7,D,"('F', 'D')",655
21516,35,Huskies,Huskies_D3,Huskies_F6,2H,911.2862759999997,High pass,36,79,57.0,13.0,D,3,15,"(3, 15)",21,F,"('D', 'F')",999
21517,35,Huskies,Huskies_F6,Huskies_F2,2H,916.6424430000003,Simple pass,57,13,56.0,24.0,F,15,11,"(15, 11)",22,F,"('F', 'F')",299
21518,35,Huskies,Huskies_F2,Huskies_M4,2H,917.70761,Simple pass,56,24,56.0,18.0,F,11,24,"(11, 24)",50,M,"('F', 'M')",699
21519,35,Huskies,Huskies_D3,Huskies_M4,2H,969.4267369999997,Head pass,28,34,37.0,54.0,D,3,24,"(3, 24)",30,M,"('D', 'M')",1520
21520,35,Huskies,Huskies_M4,Huskies_D8,2H,972.176904,Simple pass,37,54,34.0,70.0,M,24,8,"(24, 8)",25,D,"('M', 'D')",1668
21521,35,Huskies,Huskies_D8,Huskies_D3,2H,975.867071,Simple pass,34,70,29.0,54.0,D,8,3,"(8, 3)",42,D,"('D', 'D')",1478
21522,35,Huskies,Huskies_D3,Huskies_D1,2H,981.982238,Simple pass,29,54,26.0,33.0,D,3,0,"(3, 0)",98,D,"('D', 'D')",1478
21523,35,Huskies,Huskies_D1,Huskies_F2,2H,985.215364,Simple pass,26,33,37.0,32.0,D,0,11,"(0, 11)",49,F,"('D', 'F')",999
21524,35,Huskies,Huskies_F2,Huskies_D8,2H,990.4965309999997,High pass,37,32,34.0,76.0,F,11,8,"(11, 8)",41,D,"('F', 'D')",655
21525,35,Huskies,Huskies_D8,Huskies_M4,2H,996.674324,Simple pass,58,83,66.0,93.0,D,8,24,"(8, 24)",28,M,"('D', 'M')",1520
21526,35,Huskies,Huskies_M4,Huskies_F1,2H,999.569429,Simple pass,66,93,66.0,71.0,M,24,10,"(24, 10)",20,F,"('M', 'F')",849
21527,35,Huskies,Huskies_F1,Huskies_M4,2H,1000.5027630000001,Simple pass,66,71,68.0,94.0,F,10,24,"(10, 24)",22,M,"('F', 'M')",699
21528,35,Huskies,Huskies_M4,Huskies_M1,2H,1002.409951,Simple pass,68,94,50.0,81.0,M,24,17,"(24, 17)",71,M,"('M', 'M')",1301
21529,35,Huskies,Huskies_M1,Huskies_D3,2H,1004.220159,Simple pass,50,81,42.0,64.0,M,17,3,"(17, 3)",60,D,"('M', 'D')",1668
21530,35,Huskies,Huskies_D3,Huskies_D1,2H,1006.445326,Simple pass,42,64,36.0,37.0,D,3,0,"(3, 0)",98,D,"('D', 'D')",1478
21531,35,Huskies,Huskies_D1,Huskies_D4,2H,1008.3785140000001,Simple pass,36,37,41.0,4.0,D,0,4,"(0, 4)",73,D,"('D', 'D')",1478
21532,35,Huskies,Huskies_D4,Huskies_F6,2H,1012.2595970000003,High pass,41,4,78.0,13.0,D,4,15,"(4, 15)",20,F,"('D', 'F')",999
21539,35,Huskies,Huskies_D8,Huskies_D3,2H,1184.2780810000002,Head pass,36,77,46.0,85.0,D,8,3,"(8, 3)",42,D,"('D', 'D')",1478
21548,35,Huskies,Huskies_D3,Huskies_D1,2H,1270.8814040000002,High pass,68,92,81.0,39.0,D,3,0,"(3, 0)",98,D,"('D', 'D')",1478
21550,35,Huskies,Huskies_D3,Huskies_F2,2H,1301.7927820000004,Head pass,19,39,30.0,17.0,D,3,11,"(3, 11)",50,F,"('D', 'F')",999
21572,35,Huskies,Huskies_G1,Huskies_D4,2H,1611.8575210000001,Hand pass,12,52,26.0,17.0,G,16,4,"(16, 4)",14,D,"('G', 'D')",257
21573,35,Huskies,Huskies_D4,Huskies_F2,2H,1614.142729,Simple pass,26,17,30.0,31.0,D,4,11,"(4, 11)",66,F,"('D', 'F')",999
21574,35,Huskies,Huskies_F2,Huskies_D4,2H,1615.7779170000006,Simple pass,30,31,33.0,7.0,F,11,4,"(11, 4)",64,D,"('F', 'D')",655
21575,35,Huskies,Huskies_D4,Huskies_F5,2H,1619.371188,Simple pass,33,7,63.0,12.0,D,4,14,"(4, 14)",33,F,"('D', 'F')",999
21576,35,Huskies,Huskies_D3,Huskies_D1,2H,1685.777196,Simple pass,28,77,29.0,34.0,D,3,0,"(3, 0)",98,D,"('D', 'D')",1478
21577,35,Huskies,Huskies_D1,Huskies_D4,2H,1689.7663420000001,Simple pass,29,34,30.0,10.0,D,0,4,"(0, 4)",73,D,"('D', 'D')",1478
21578,35,Huskies,Huskies_M4,Huskies_M1,2H,1713.7036360000004,Simple pass,35,52,33.0,47.0,M,24,17,"(24, 17)",71,M,"('M', 'M')",1301
21579,35,Huskies,Huskies_M1,Huskies_F2,2H,1716.9628860000007,Simple pass,33,47,29.0,31.0,M,17,11,"(17, 11)",182,F,"('M', 'F')",849
21580,35,Huskies,Huskies_F2,Huskies_D4,2H,1718.7700940000007,Simple pass,29,31,32.0,15.0,F,11,4,"(11, 4)",64,D,"('F', 'D')",655
21581,35,Huskies,Huskies_D4,Huskies_D1,2H,1721.8671149999998,Simple pass,32,15,11.0,25.0,D,4,0,"(4, 0)",57,D,"('D', 'D')",1478
21582,35,Huskies,Huskies_D1,Huskies_G1,2H,1725.412198,Simple pass,11,25,6.0,45.0,D,0,16,"(0, 16)",107,G,"('D', 'G')",443
21591,35,Huskies,Huskies_M4,Huskies_M1,2H,1909.969515,Simple pass,53,35,49.0,49.0,M,24,17,"(24, 17)",71,M,"('M', 'M')",1301
21592,35,Huskies,Huskies_M1,Huskies_F2,2H,1911.960266,Simple pass,49,49,69.0,51.0,M,17,11,"(17, 11)",182,F,"('M', 'F')",849
21593,35,Huskies,Huskies_M4,Huskies_D1,2H,1924.729999,Simple pass,59,69,43.0,44.0,M,24,0,"(24, 0)",30,D,"('M', 'D')",1668
21594,35,Huskies,Huskies_D1,Huskies_D3,2H,1927.931332,Simple pass,43,44,41.0,71.0,D,0,3,"(0, 3)",105,D,"('D', 'D')",1478
21595,35,Huskies,Huskies_D3,Huskies_F2,2H,1929.73752,Simple pass,41,71,54.0,87.0,D,3,11,"(3, 11)",50,F,"('D', 'F')",999
21596,35,Huskies,Huskies_F2,Huskies_M1,2H,1932.4017080000006,Simple pass,54,87,45.0,73.0,F,11,17,"(11, 17)",117,M,"('F', 'M')",699
21597,35,Huskies,Huskies_M1,Huskies_F2,2H,1934.0020830000005,Simple pass,45,73,40.0,88.0,M,17,11,"(17, 11)",182,F,"('M', 'F')",849
21598,35,Huskies,Huskies_F2,Huskies_D1,2H,1934.754271,High pass,40,88,35.0,35.0,F,11,0,"(11, 0)",55,D,"('F', 'D')",655
21599,35,Huskies,Huskies_M4,Huskies_D4,2H,1945.043985,Simple pass,34,4,40.0,4.0,M,24,4,"(24, 4)",28,D,"('M', 'D')",1668
21600,35,Huskies,Huskies_D4,Huskies_M4,2H,1949.8061740000005,Simple pass,40,4,44.0,18.0,D,4,24,"(4, 24)",33,M,"('D', 'M')",1520
21601,35,Huskies,Huskies_M4,Huskies_D4,2H,1951.4303200000006,Simple pass,44,18,36.0,8.0,M,24,4,"(24, 4)",28,D,"('M', 'D')",1668
21602,35,Huskies,Huskies_M1,Huskies_F2,2H,1958.2751550000007,Simple pass,44,35,39.0,51.0,M,17,11,"(17, 11)",182,F,"('M', 'F')",849
21603,35,Huskies,Huskies_F2,Huskies_D3,2H,1960.488343,Simple pass,39,51,37.0,73.0,F,11,3,"(11, 3)",56,D,"('F', 'D')",655
21604,35,Huskies,Huskies_D3,Huskies_D8,2H,1962.134656,Simple pass,37,73,52.0,92.0,D,3,8,"(3, 8)",42,D,"('D', 'D')",1478
21605,35,Huskies,Huskies_D8,Huskies_F2,2H,1967.201864,Simple pass,68,92,55.0,75.0,D,8,11,"(8, 11)",19,F,"('D', 'F')",999
21606,35,Huskies,Huskies_F2,Huskies_D1,2H,1970.3281140000001,Simple pass,55,75,44.0,47.0,F,11,0,"(11, 0)",55,D,"('F', 'D')",655
21607,35,Huskies,Huskies_D1,Huskies_D3,2H,1972.634239,Simple pass,44,47,40.0,65.0,D,0,3,"(0, 3)",105,D,"('D', 'D')",1478
21608,35,Huskies,Huskies_D3,Huskies_G1,2H,1974.634677,Simple pass,40,65,18.0,29.0,D,3,16,"(3, 16)",120,G,"('D', 'G')",443
21609,35,Huskies,Huskies_G1,Huskies_F1,2H,1980.8638440000007,Launch,18,29,69.0,54.0,G,16,10,"(16, 10)",77,F,"('G', 'F')",133
21610,35,Huskies,Huskies_D1,Huskies_M4,2H,2024.4882,Head pass,18,53,31.0,44.0,D,0,24,"(0, 24)",26,M,"('D', 'M')",1520
21613,35,Huskies,Huskies_D4,Huskies_M4,2H,2101.6884330000007,Simple pass,62,13,64.0,25.0,D,4,24,"(4, 24)",33,M,"('D', 'M')",1520
21623,35,Huskies,Huskies_F1,Huskies_D8,2H,2205.74267,Simple pass,88,85,82.0,94.0,F,10,8,"(10, 8)",3,D,"('F', 'D')",655
21624,35,Huskies,Huskies_D8,Huskies_F1,2H,2206.6847529999995,Simple pass,82,94,91.0,89.0,D,8,10,"(8, 10)",5,F,"('D', 'F')",999
21628,35,Huskies,Huskies_M1,Huskies_D8,2H,2405.2466910000007,Simple pass,39,90,44.0,91.0,M,17,8,"(17, 8)",46,D,"('M', 'D')",1668
21629,35,Huskies,Huskies_M1,Huskies_F4,2H,2424.686234,Head pass,38,72,63.0,72.0,M,17,13,"(17, 13)",36,F,"('M', 'F')",849
21640,35,Huskies,Huskies_F2,Huskies_F1,2H,2693.6579850000003,Head pass,9,44,19.0,33.0,F,11,10,"(11, 10)",30,F,"('F', 'F')",299
21660,36,Huskies,Huskies_M9,Huskies_D1,1H,1.8538080000000008,Simple pass,50,48,31.0,39.0,M,29,0,"(29, 0)",4,D,"('M', 'D')",1668
21661,36,Huskies,Huskies_D1,Huskies_F5,1H,3.7226449999999995,High pass,31,39,66.0,19.0,D,0,14,"(0, 14)",19,F,"('D', 'F')",999
21663,36,Huskies,Huskies_D4,Huskies_G1,1H,57.40097800000001,Simple pass,30,16,28.0,30.0,D,4,16,"(4, 16)",25,G,"('D', 'G')",443
21664,36,Huskies,Huskies_M9,Huskies_D8,1H,77.584202,Simple pass,65,65,77.0,90.0,M,29,8,"(29, 8)",7,D,"('M', 'D')",1668
21665,36,Huskies,Huskies_D8,Huskies_M9,1H,81.77836099999998,Simple pass,77,90,76.0,71.0,D,8,29,"(8, 29)",8,M,"('D', 'M')",1520
21666,36,Huskies,Huskies_M9,Huskies_M1,1H,84.26451999999999,Simple pass,76,71,68.0,73.0,M,29,17,"(29, 17)",11,M,"('M', 'M')",1301
21667,36,Huskies,Huskies_D3,Huskies_D1,1H,97.093027,Simple pass,39,84,38.0,42.0,D,3,0,"(3, 0)",98,D,"('D', 'D')",1478
21668,36,Huskies,Huskies_D1,Huskies_D4,1H,101.24229100000001,Simple pass,38,42,56.0,10.0,D,0,4,"(0, 4)",73,D,"('D', 'D')",1478
21669,36,Huskies,Huskies_D4,Huskies_F6,1H,104.450997,Simple pass,56,10,58.0,19.0,D,4,15,"(4, 15)",20,F,"('D', 'F')",999
21677,36,Huskies,Huskies_D4,Huskies_D1,1H,143.73101699999998,Simple pass,30,7,12.0,7.0,D,4,0,"(4, 0)",57,D,"('D', 'D')",1478
21678,36,Huskies,Huskies_D1,Huskies_F2,1H,150.10443999999998,High pass,12,7,37.0,25.0,D,0,11,"(0, 11)",49,F,"('D', 'F')",999
21679,36,Huskies,Huskies_F6,Huskies_F2,1H,154.204738,Simple pass,62,17,41.0,28.0,F,15,11,"(15, 11)",22,F,"('F', 'F')",299
21680,36,Huskies,Huskies_F2,Huskies_D8,1H,155.67377199999999,Simple pass,41,28,46.0,74.0,F,11,8,"(11, 8)",41,D,"('F', 'D')",655
21696,36,Huskies,Huskies_F2,Huskies_D3,1H,241.347868,High pass,38,10,27.0,53.0,F,11,3,"(11, 3)",56,D,"('F', 'D')",655
21697,36,Huskies,Huskies_D3,Huskies_D8,1H,244.701173,Simple pass,27,53,33.0,79.0,D,3,8,"(3, 8)",42,D,"('D', 'D')",1478
21698,36,Huskies,Huskies_D8,Huskies_M9,1H,246.677608,Simple pass,33,79,50.0,85.0,D,8,29,"(8, 29)",8,M,"('D', 'M')",1520
21699,36,Huskies,Huskies_D8,Huskies_F5,1H,255.85263200000003,Head pass,52,77,63.0,81.0,D,8,14,"(8, 14)",18,F,"('D', 'F')",999
21703,36,Huskies,Huskies_M9,Huskies_F2,1H,346.194704,Simple pass,57,80,68.0,64.0,M,29,11,"(29, 11)",9,F,"('M', 'F')",849
21704,36,Huskies,Huskies_F2,Huskies_M9,1H,347.157558,Simple pass,68,64,65.0,83.0,F,11,29,"(11, 29)",15,M,"('F', 'M')",699
21705,36,Huskies,Huskies_M9,Huskies_D8,1H,350.786201,Simple pass,65,83,89.0,93.0,M,29,8,"(29, 8)",7,D,"('M', 'D')",1668
21708,36,Huskies,Huskies_M1,Huskies_D4,1H,396.539832,Simple pass,25,25,15.0,14.0,M,17,4,"(17, 4)",79,D,"('M', 'D')",1668
21709,36,Huskies,Huskies_D4,Huskies_F2,1H,397.957316,High pass,15,14,39.0,10.0,D,4,11,"(4, 11)",66,F,"('D', 'F')",999
21710,36,Huskies,Huskies_M1,Huskies_D4,1H,434.93453,Simple pass,38,18,43.0,6.0,M,17,4,"(17, 4)",79,D,"('M', 'D')",1668
21711,36,Huskies,Huskies_D4,Huskies_M1,1H,436.449545,Simple pass,43,6,29.0,20.0,D,4,17,"(4, 17)",62,M,"('D', 'M')",1520
21712,36,Huskies,Huskies_M1,Huskies_M3,1H,438.62760199999997,Simple pass,29,20,37.0,45.0,M,17,23,"(17, 23)",143,M,"('M', 'M')",1301
21713,36,Huskies,Huskies_M3,Huskies_D1,1H,440.973121,Simple pass,37,45,26.0,36.0,M,23,0,"(23, 0)",74,D,"('M', 'D')",1668
21714,36,Huskies,Huskies_M3,Huskies_D8,1H,455.961783,Simple pass,38,77,28.0,94.0,M,23,8,"(23, 8)",22,D,"('M', 'D')",1668
21715,36,Huskies,Huskies_F2,Huskies_D8,1H,462.82835300000005,Simple pass,54,71,42.0,93.0,F,11,8,"(11, 8)",41,D,"('F', 'D')",655
21716,36,Huskies,Huskies_D8,Huskies_F2,1H,464.173506,Simple pass,42,93,35.0,81.0,D,8,11,"(8, 11)",19,F,"('D', 'F')",999
21717,36,Huskies,Huskies_F2,Huskies_F5,1H,465.159818,High pass,35,81,73.0,78.0,F,11,14,"(11, 14)",15,F,"('F', 'F')",299
21719,36,Huskies,Huskies_D1,Huskies_F6,1H,477.48531299999996,Head pass,46,48,67.0,21.0,D,0,15,"(0, 15)",18,F,"('D', 'F')",999
21725,36,Huskies,Huskies_M3,Huskies_D4,1H,526.543334,Simple pass,27,51,36.0,6.0,M,23,4,"(23, 4)",88,D,"('M', 'D')",1668
21726,36,Huskies,Huskies_D4,Huskies_F6,1H,528.244908,Simple pass,36,6,38.0,30.0,D,4,15,"(4, 15)",20,F,"('D', 'F')",999
21727,36,Huskies,Huskies_F6,Huskies_M1,1H,532.288789,Simple pass,38,30,38.0,69.0,F,15,17,"(15, 17)",19,M,"('F', 'M')",699
21728,36,Huskies,Huskies_M1,Huskies_M9,1H,535.177025,Simple pass,38,69,64.0,60.0,M,17,29,"(17, 29)",10,M,"('M', 'M')",1301
21733,36,Huskies,Huskies_M3,Huskies_D4,1H,572.1997230000001,Simple pass,11,31,8.0,11.0,M,23,4,"(23, 4)",88,D,"('M', 'D')",1668
21739,36,Huskies,Huskies_D3,Huskies_M9,1H,598.871016,Simple pass,34,57,46.0,77.0,D,3,29,"(3, 29)",9,M,"('D', 'M')",1520
21747,36,Huskies,Huskies_F5,Huskies_M9,1H,646.657237,Simple pass,54,33,56.0,55.0,F,14,29,"(14, 29)",5,M,"('F', 'M')",699
21749,36,Huskies,Huskies_M3,Huskies_M1,1H,734.356014,Simple pass,69,47,59.0,60.0,M,23,17,"(23, 17)",168,M,"('M', 'M')",1301
21750,36,Huskies,Huskies_M1,Huskies_D3,1H,735.890993,Simple pass,59,60,37.0,67.0,M,17,3,"(17, 3)",60,D,"('M', 'D')",1668
21751,36,Huskies,Huskies_D3,Huskies_D8,1H,737.46917,Simple pass,37,67,71.0,86.0,D,3,8,"(3, 8)",42,D,"('D', 'D')",1478
21752,36,Huskies,Huskies_M9,Huskies_D8,1H,790.977523,Simple pass,51,67,57.0,92.0,M,29,8,"(29, 8)",7,D,"('M', 'D')",1668
21753,36,Huskies,Huskies_M1,Huskies_M3,1H,823.498309,Simple pass,60,68,54.0,52.0,M,17,23,"(17, 23)",143,M,"('M', 'M')",1301
21754,36,Huskies,Huskies_M3,Huskies_D4,1H,825.944757,Simple pass,54,52,53.0,1.0,M,23,4,"(23, 4)",88,D,"('M', 'D')",1668
21755,36,Huskies,Huskies_D4,Huskies_F6,1H,828.74602,Simple pass,53,1,65.0,6.0,D,4,15,"(4, 15)",20,F,"('D', 'F')",999
21756,36,Huskies,Huskies_F6,Huskies_D4,1H,832.349323,Simple pass,65,8,50.0,8.0,F,15,4,"(15, 4)",7,D,"('F', 'D')",655
21757,36,Huskies,Huskies_D4,Huskies_M3,1H,833.931071,Simple pass,50,8,50.0,25.0,D,4,23,"(4, 23)",63,M,"('D', 'M')",1520
21758,36,Huskies,Huskies_M3,Huskies_D4,1H,835.100313,Simple pass,50,25,52.0,11.0,M,23,4,"(23, 4)",88,D,"('M', 'D')",1668
21759,36,Huskies,Huskies_D4,Huskies_D1,1H,836.010137,Simple pass,52,11,27.0,21.0,D,4,0,"(4, 0)",57,D,"('D', 'D')",1478
21760,36,Huskies,Huskies_D1,Huskies_G1,1H,838.0635269999999,Simple pass,27,21,12.0,51.0,D,0,16,"(0, 16)",107,G,"('D', 'G')",443
21761,36,Huskies,Huskies_G1,Huskies_D3,1H,841.9275650000001,Simple pass,12,51,28.0,80.0,G,16,3,"(16, 3)",49,D,"('G', 'D')",257
21762,36,Huskies,Huskies_D3,Huskies_M1,1H,843.973215,Simple pass,28,80,30.0,56.0,D,3,17,"(3, 17)",47,M,"('D', 'M')",1520
21763,36,Huskies,Huskies_M1,Huskies_D1,1H,846.0035640000001,Simple pass,30,56,23.0,19.0,M,17,0,"(17, 0)",85,D,"('M', 'D')",1668
21764,36,Huskies,Huskies_D1,Huskies_D4,1H,848.624033,Simple pass,23,19,32.0,7.0,D,0,4,"(0, 4)",73,D,"('D', 'D')",1478
21765,36,Huskies,Huskies_D4,Huskies_F6,1H,850.8018810000001,Simple pass,32,7,69.0,7.0,D,4,15,"(4, 15)",20,F,"('D', 'F')",999
21766,36,Huskies,Huskies_F6,Huskies_F2,1H,852.1364289999999,Simple pass,69,7,63.0,21.0,F,15,11,"(15, 11)",22,F,"('F', 'F')",299
21767,36,Huskies,Huskies_F2,Huskies_D4,1H,852.8930320000001,Simple pass,63,21,30.0,8.0,F,11,4,"(11, 4)",64,D,"('F', 'D')",655
21768,36,Huskies,Huskies_D4,Huskies_M3,1H,854.64709,Simple pass,30,8,44.0,20.0,D,4,23,"(4, 23)",63,M,"('D', 'M')",1520
21769,36,Huskies,Huskies_M3,Huskies_F2,1H,855.212859,Simple pass,44,20,54.0,17.0,M,23,11,"(23, 11)",63,F,"('M', 'F')",849
21770,36,Huskies,Huskies_F2,Huskies_F6,1H,856.378631,Simple pass,54,17,66.0,21.0,F,11,15,"(11, 15)",23,F,"('F', 'F')",299
21771,36,Huskies,Huskies_M1,Huskies_D8,1H,868.413476,Simple pass,69,58,68.0,88.0,M,17,8,"(17, 8)",46,D,"('M', 'D')",1668
21772,36,Huskies,Huskies_D8,Huskies_M9,1H,869.696552,Simple pass,68,88,88.0,88.0,D,8,29,"(8, 29)",8,M,"('D', 'M')",1520
21773,36,Huskies,Huskies_M9,Huskies_D8,1H,874.479524,Simple pass,90,91,74.0,89.0,M,29,8,"(29, 8)",7,D,"('M', 'D')",1668
21774,36,Huskies,Huskies_D8,Huskies_M1,1H,876.540485,Simple pass,74,89,73.0,66.0,D,8,17,"(8, 17)",22,M,"('D', 'M')",1520
21775,36,Huskies,Huskies_M1,Huskies_F2,1H,878.3424539999999,Simple pass,73,66,71.0,53.0,M,17,11,"(17, 11)",182,F,"('M', 'F')",849
21776,36,Huskies,Huskies_F2,Huskies_F6,1H,880.9929699999999,High pass,71,53,92.0,29.0,F,11,15,"(11, 15)",23,F,"('F', 'F')",299
21781,36,Huskies,Huskies_D3,Huskies_F2,1H,951.8370550000001,Simple pass,30,73,41.0,68.0,D,3,11,"(3, 11)",50,F,"('D', 'F')",999
21782,36,Huskies,Huskies_F2,Huskies_F6,1H,964.544874,Simple pass,71,16,70.0,6.0,F,11,15,"(11, 15)",23,F,"('F', 'F')",299
21783,36,Huskies,Huskies_F6,Huskies_F2,1H,965.363866,Simple pass,70,6,62.0,16.0,F,15,11,"(15, 11)",22,F,"('F', 'F')",299
21784,36,Huskies,Huskies_F2,Huskies_D1,1H,969.467649,Simple pass,53,18,31.0,35.0,F,11,0,"(11, 0)",55,D,"('F', 'D')",655
21785,36,Huskies,Huskies_D1,Huskies_F2,1H,972.228667,Simple pass,31,35,47.0,17.0,D,0,11,"(0, 11)",49,F,"('D', 'F')",999
21786,36,Huskies,Huskies_F2,Huskies_F5,1H,974.511523,High pass,47,17,95.0,10.0,F,11,14,"(11, 14)",15,F,"('F', 'F')",299
21789,36,Huskies,Huskies_G1,Huskies_F2,1H,1000.707952,Hand pass,12,39,39.0,16.0,G,16,11,"(16, 11)",22,F,"('G', 'F')",133
21790,36,Huskies,Huskies_F2,Huskies_M9,1H,1002.7214539999999,Simple pass,39,16,37.0,64.0,F,11,29,"(11, 29)",15,M,"('F', 'M')",699
21791,36,Huskies,Huskies_M9,Huskies_D8,1H,1004.670802,Simple pass,37,64,28.0,76.0,M,29,8,"(29, 8)",7,D,"('M', 'D')",1668
21792,36,Huskies,Huskies_M1,Huskies_F2,1H,1028.4129,Simple pass,68,69,70.0,42.0,M,17,11,"(17, 11)",182,F,"('M', 'F')",849
21793,36,Huskies,Huskies_F2,Huskies_D4,1H,1030.5607400000001,Simple pass,70,42,67.0,9.0,F,11,4,"(11, 4)",64,D,"('F', 'D')",655
21794,36,Huskies,Huskies_D4,Huskies_F6,1H,1034.669674,Simple pass,67,9,79.0,9.0,D,4,15,"(4, 15)",20,F,"('D', 'F')",999
21795,36,Huskies,Huskies_F6,Huskies_M3,1H,1036.715301,Simple pass,79,9,56.0,19.0,F,15,23,"(15, 23)",10,M,"('F', 'M')",699
21796,36,Huskies,Huskies_M3,Huskies_M1,1H,1040.3290220000001,Simple pass,56,19,62.0,28.0,M,23,17,"(23, 17)",168,M,"('M', 'M')",1301
21797,36,Huskies,Huskies_M1,Huskies_D4,1H,1043.553423,Simple pass,62,28,64.0,4.0,M,17,4,"(17, 4)",79,D,"('M', 'D')",1668
21798,36,Huskies,Huskies_D4,Huskies_F6,1H,1046.620699,Simple pass,64,4,69.0,24.0,D,4,15,"(4, 15)",20,F,"('D', 'F')",999
21799,36,Huskies,Huskies_F6,Huskies_M3,1H,1048.673044,Simple pass,69,24,54.0,16.0,F,15,23,"(15, 23)",10,M,"('F', 'M')",699
21800,36,Huskies,Huskies_M3,Huskies_D3,1H,1051.0031609999999,High pass,54,16,51.0,71.0,M,23,3,"(23, 3)",56,D,"('M', 'D')",1668
21801,36,Huskies,Huskies_D3,Huskies_D8,1H,1054.863505,Simple pass,51,71,62.0,88.0,D,3,8,"(3, 8)",42,D,"('D', 'D')",1478
21802,36,Huskies,Huskies_M3,Huskies_D8,1H,1074.312909,Simple pass,65,86,62.0,91.0,M,23,8,"(23, 8)",22,D,"('M', 'D')",1668
21806,36,Huskies,Huskies_D3,Huskies_M9,1H,1119.7504529999999,Launch,6,89,27.0,80.0,D,3,29,"(3, 29)",9,M,"('D', 'M')",1520
21807,36,Huskies,Huskies_D3,Huskies_F6,1H,1126.9566619999998,Launch,10,61,29.0,14.0,D,3,15,"(3, 15)",21,F,"('D', 'F')",999
21808,36,Huskies,Huskies_F6,Huskies_F2,1H,1133.42525,Simple pass,38,23,47.0,14.0,F,15,11,"(15, 11)",22,F,"('F', 'F')",299
21815,36,Huskies,Huskies_G1,Huskies_M3,1H,1238.5895560000001,Hand pass,13,63,34.0,24.0,G,16,23,"(16, 23)",19,M,"('G', 'M')",81
21816,36,Huskies,Huskies_M3,Huskies_D1,1H,1243.5999800000002,Simple pass,34,24,17.0,34.0,M,23,0,"(23, 0)",74,D,"('M', 'D')",1668
21817,36,Huskies,Huskies_D1,Huskies_G1,1H,1245.04604,Simple pass,17,34,5.0,44.0,D,0,16,"(0, 16)",107,G,"('D', 'G')",443
21818,36,Huskies,Huskies_G1,Huskies_M3,1H,1246.756059,Simple pass,5,44,31.0,7.0,G,16,23,"(16, 23)",19,M,"('G', 'M')",81
21819,36,Huskies,Huskies_M3,Huskies_D1,1H,1250.231153,Simple pass,31,7,26.0,23.0,M,23,0,"(23, 0)",74,D,"('M', 'D')",1668
21820,36,Huskies,Huskies_D1,Huskies_F2,1H,1251.93946,Simple pass,26,23,38.0,25.0,D,0,11,"(0, 11)",49,F,"('D', 'F')",999
21821,36,Huskies,Huskies_F2,Huskies_D4,1H,1252.5925849999999,Simple pass,38,25,35.0,4.0,F,11,4,"(11, 4)",64,D,"('F', 'D')",655
21822,36,Huskies,Huskies_D4,Huskies_M3,1H,1253.8575759999999,Simple pass,35,4,28.0,10.0,D,4,23,"(4, 23)",63,M,"('D', 'M')",1520
21823,36,Huskies,Huskies_M3,Huskies_D4,1H,1257.023271,Simple pass,28,10,42.0,5.0,M,23,4,"(23, 4)",88,D,"('M', 'D')",1668
21824,36,Huskies,Huskies_D4,Huskies_M3,1H,1257.783804,Simple pass,42,5,32.0,11.0,D,4,23,"(4, 23)",63,M,"('D', 'M')",1520
21825,36,Huskies,Huskies_M3,Huskies_F5,1H,1260.5061050000002,High pass,32,11,63.0,27.0,M,23,14,"(23, 14)",12,F,"('M', 'F')",849
