,Unnamed: 0,Unnamed: 0.1,MatchID,TeamID,OriginPlayerID,DestinationPlayerID,MatchPeriod,EventTime,EventSubType,EventOrigin_x,EventOrigin_y,EventDestination_x,EventDestination_y,Position,OriginPlayerIDFit,DestinationPlayerIDFit,PlayerIDFitPair,PassingBetweenPlayerCount,DestinationPosition,PositionFitPair,PassingBetweenPositionCount,dist,PositionFitPairScore,OneDevideDist,StdPassingBetweenPlayerCount,weight,OutCount,InCount
7516,7516,16934,28,Huskies,Huskies_F4,Huskies_F2,1H,1133.963377,Simple pass,80,75,77.0,73.0,F,13,11,"(11, 13)",9,F,"('F', 'F')",299,3.6055512754639887,1.0,0.2773500981126146,0.044198895027624314,0.38669274845172413,125,927
7517,7517,16935,28,Huskies,Huskies_F2,Huskies_D5,1H,1134.91472,High pass,77,73,92.0,27.0,F,11,5,"(5, 11)",84,D,"('F', 'D')",655,48.383881613611784,0.5,0.0206680399887278,0.4585635359116022,0.3380788675174041,859,581
7518,7518,16936,28,Huskies,Huskies_D5,Huskies_M6,1H,1136.948791,Head pass,92,27,89.0,32.0,D,5,26,"(26, 5)",67,M,"('D', 'M')",1520,5.830951894845301,0.75,0.17149858514250882,0.36464088397790057,0.4074452380200491,625,537
7519,7519,16937,28,Huskies,Huskies_M6,Huskies_F6,1H,1143.077703,Cross,94,26,90.0,62.0,M,26,15,"(15, 26)",14,F,"('M', 'F')",849,36.22154055254967,0.25,0.027607881518711637,0.0718232044198895,0.12129419658300729,508,295
7520,7520,16939,28,Huskies,Huskies_M1,Huskies_D5,1H,1189.09131,Simple pass,49,18,51.0,26.0,M,17,5,"(5, 17)",79,D,"('M', 'D')",1668,8.246211251235321,0.25,0.12126781251816647,0.4309392265193371,0.24667186626286847,1255,581
7521,7521,16940,28,Huskies,Huskies_D5,Huskies_D7,1H,1190.003301,Simple pass,51,26,33.0,31.0,D,5,7,"(7, 5)",3,D,"('D', 'D')",1478,18.681541692269406,1.0,0.05352877275721892,0.011049723756906077,0.34690933107608024,625,449
7522,7522,16941,28,Huskies,Huskies_D7,Huskies_G1,1H,1193.45369,Simple pass,33,31,7.0,37.0,D,7,16,"(16, 7)",31,G,"('D', 'G')",443,26.683328128252672,0.5,0.03747658444979307,0.16574585635359115,0.239401470210507,408,496
7523,7523,16942,28,Huskies,Huskies_G1,Huskies_F4,1H,1194.978144,Launch,7,37,58.0,30.0,G,16,13,"(13, 16)",15,F,"('G', 'F')",133,51.478150704935004,0.125,0.019425717247145282,0.07734806629834254,0.07371056557008503,473,289
7524,7524,16962,28,Huskies,Huskies_M1,Huskies_F2,1H,1299.42232,Simple pass,14,11,21.0,12.0,M,17,11,"(11, 17)",182,F,"('M', 'F')",849,7.071067811865476,0.25,0.1414213562373095,1.0,0.44556275513321686,1255,927
7525,7525,16963,28,Huskies,Huskies_F2,Huskies_F4,1H,1300.742588,Simple pass,21,12,44.0,9.0,F,11,13,"(13, 11)",12,F,"('F', 'F')",299,23.19482700948641,1.0,0.04311306135592269,0.06077348066298342,0.37502072019913246,859,289
7526,7526,16964,28,Huskies,Huskies_F4,Huskies_D5,1H,1303.579072,Simple pass,39,8,35.0,0.0,F,13,5,"(5, 13)",7,D,"('F', 'D')",655,8.94427190999916,0.5,0.11180339887498948,0.03314917127071823,0.20181891537445903,125,581
7527,7527,16965,28,Huskies,Huskies_F2,Huskies_M1,1H,1320.758685,Head pass,41,30,36.0,30.0,F,11,17,"(17, 11)",117,M,"('F', 'M')",699,5.0,0.75,0.2,0.6408839779005525,0.4924720117516282,859,1017
7528,7528,16966,28,Huskies,Huskies_M1,Huskies_D5,1H,1325.813543,Simple pass,40,7,31.0,5.0,M,17,5,"(5, 17)",79,D,"('M', 'D')",1668,9.219544457292887,0.25,0.10846522890932808,0.4309392265193371,0.24667186626286847,1255,581
7529,7529,16967,28,Huskies,Huskies_D5,Huskies_D1,1H,1327.357375,Simple pass,31,5,10.0,14.0,D,5,0,"(0, 5)",36,D,"('D', 'D')",1478,22.84731931759173,1.0,0.04376881095324085,0.1933701657458564,0.4145499609064241,625,678
7530,7530,16968,28,Huskies,Huskies_D1,Huskies_G1,1H,1329.044645,Simple pass,10,14,7.0,51.0,D,0,16,"(16, 0)",107,G,"('D', 'G')",443,37.12142238654117,0.5,0.026938622922018263,0.5856353591160219,0.37584980839817717,851,496
7531,7531,16969,28,Huskies,Huskies_G1,Huskies_D7,1H,1335.229459,High pass,7,51,27.0,95.0,G,16,7,"(7, 16)",18,D,"('G', 'D')",257,48.33218389437829,0.5,0.0206901472150592,0.09392265193370164,0.2056169913301835,473,449
7532,7532,16970,28,Huskies,Huskies_D7,Huskies_M4,1H,1338.256531,Head pass,27,95,42.0,77.0,D,7,24,"(24, 7)",32,M,"('D', 'M')",1520,23.430749027719962,0.75,0.042678959977631985,0.1712707182320442,0.33446498773500616,408,521
7533,7533,16971,28,Huskies,Huskies_M4,Huskies_D7,1H,1399.516047,Simple pass,39,84,29.0,91.0,M,24,7,"(7, 24)",41,D,"('M', 'D')",1668,12.206555615733702,0.25,0.08192319205190406,0.22099447513812154,0.1852130415607157,497,449
7534,7534,16972,28,Huskies,Huskies_D7,Huskies_D2,1H,1400.499362,Simple pass,29,91,15.0,81.0,D,7,2,"(2, 7)",17,D,"('D', 'D')",1478,17.204650534085253,1.0,0.058123819371909635,0.08839779005524863,0.3766561986477671,408,467
7535,7535,16973,28,Huskies,Huskies_D2,Huskies_G1,1H,1404.524187,Simple pass,15,81,11.0,37.0,D,2,16,"(16, 2)",62,G,"('D', 'G')",443,44.181444068749045,0.5,0.022633936510629636,0.3370165745856354,0.29224914616621034,580,496
7536,7536,16974,28,Huskies,Huskies_G1,Huskies_F4,1H,1409.550224,Launch,11,37,63.0,69.0,G,16,13,"(13, 16)",15,F,"('G', 'F')",133,61.05735008989499,0.125,0.01637804455201046,0.07734806629834254,0.07371056557008503,473,289
7537,7537,16975,28,Huskies,Huskies_F4,Huskies_F6,1H,1432.641571,Simple pass,79,77,84.0,83.0,F,13,15,"(15, 13)",10,F,"('F', 'F')",299,7.810249675906653,1.0,0.12803687993289598,0.04972375690607735,0.379303622319742,125,295
7538,7538,16977,28,Huskies,Huskies_D1,Huskies_D7,1H,1481.3368580000001,Simple pass,48,36,31.0,47.0,D,0,7,"(7, 0)",34,D,"('D', 'D')",1478,20.248456731316587,1.0,0.04938647983247948,0.18232044198895028,0.41347073135065626,851,449
7539,7539,16978,28,Huskies,Huskies_D7,Huskies_F2,1H,1482.539486,Simple pass,31,47,43.0,15.0,D,7,11,"(11, 7)",29,F,"('D', 'F')",999,34.17601498127012,0.5,0.02926028679903264,0.15469613259668508,0.2349818982511436,408,927
7540,7540,16984,28,Huskies,Huskies_D5,Huskies_F2,1H,1592.3965380000006,Head pass,26,22,30.0,30.0,D,5,11,"(11, 5)",97,F,"('D', 'F')",999,8.94427190999916,0.5,0.11180339887498948,0.5303867403314917,0.36489541375579404,625,927
7541,7541,16985,28,Huskies,Huskies_M4,Huskies_M6,1H,1599.641504,Simple pass,40,31,43.0,11.0,M,24,26,"(26, 24)",34,M,"('M', 'M')",1301,20.223748416156685,1.0,0.04944681764341488,0.18232044198895028,0.4192408228483271,497,537
7542,7542,16986,28,Huskies,Huskies_M6,Huskies_F4,1H,1604.413024,Simple pass,64,15,76.0,6.0,M,26,13,"(13, 26)",24,F,"('M', 'F')",849,15.0,0.25,0.06666666666666668,0.1270718232044199,0.16342469168388832,508,289
7543,7543,16987,28,Huskies,Huskies_D5,Huskies_F4,1H,1702.5087429999999,Simple pass,24,29,45.0,29.0,D,5,13,"(13, 5)",27,F,"('D', 'F')",999,21.0,0.5,0.047619047619047616,0.143646408839779,0.23082142739192116,625,289
7544,7544,16991,28,Huskies,Huskies_F4,Huskies_M6,1H,1719.968798,Simple pass,42,17,43.0,10.0,F,13,26,"(26, 13)",20,M,"('F', 'M')",699,7.071067811865476,0.75,0.1414213562373095,0.10497237569060773,0.3170689870858938,125,537
7545,7545,16992,28,Huskies,Huskies_M6,Huskies_F2,1H,1724.452861,Simple pass,63,22,55.0,27.0,M,26,11,"(11, 26)",52,F,"('M', 'F')",849,9.433981132056603,0.25,0.105999788000636,0.281767955801105,0.2026473381490271,508,927
7546,7546,16993,28,Huskies,Huskies_D1,Huskies_G1,1H,1776.5177989999993,Simple pass,23,1,11.0,54.0,D,0,16,"(16, 0)",107,G,"('D', 'G')",443,54.3415126767741,0.5,0.01840213771648293,0.5856353591160219,0.37584980839817717,851,496
7547,7547,16994,28,Huskies,Huskies_G1,Huskies_D2,1H,1780.71655,Simple pass,11,54,20.0,67.0,G,16,2,"(2, 16)",29,D,"('G', 'D')",257,15.811388300841895,0.5,0.06324555320336757,0.15469613259668508,0.2359401819387185,473,467
7548,7548,16995,28,Huskies,Huskies_D2,Huskies_M1,1H,1783.6746899999994,Simple pass,20,67,36.0,44.0,D,2,17,"(17, 2)",46,M,"('D', 'M')",1520,28.0178514522438,0.75,0.03569153051241249,0.24861878453038674,0.3631429840214856,580,1017
7549,7549,16996,28,Huskies,Huskies_M1,Huskies_M6,1H,1787.685047,High pass,36,44,73.0,6.0,M,17,26,"(26, 17)",77,M,"('M', 'M')",1301,53.03772242470448,1.0,0.018854504950126014,0.4198895027624309,0.5000839428745133,1255,537
7550,7550,16999,28,Huskies,Huskies_M4,Huskies_M1,1H,1862.406005,Simple pass,29,62,30.0,63.0,M,24,17,"(17, 24)",71,M,"('M', 'M')",1301,1.4142135623730951,1.0,0.7071067811865475,0.3867403314917127,0.49382115819491723,497,1017
7551,7551,17000,28,Huskies,Huskies_M1,Huskies_D2,1H,1863.880086,Simple pass,30,63,32.0,33.0,M,17,2,"(2, 17)",63,D,"('M', 'D')",1668,30.066592756745816,0.25,0.033259505261886965,0.3425414364640884,0.21555656720076968,1255,467
7552,7552,17001,28,Huskies,Huskies_D2,Huskies_D5,1H,1865.657214,Simple pass,32,33,27.0,24.0,D,2,5,"(5, 2)",47,D,"('D', 'D')",1478,10.295630140987,1.0,0.0971285862357264,0.2541436464088398,0.4322164201540749,580,581
7553,7553,17003,28,Huskies,Huskies_F6,Huskies_F4,1H,1912.616322,Simple pass,73,21,88.0,13.0,F,15,13,"(13, 15)",16,F,"('F', 'F')",299,17.0,1.0,0.05882352941176471,0.08287292817679558,0.38556953029438185,223,289
7554,7554,17008,28,Huskies,Huskies_D2,Huskies_F6,1H,1984.588524,Head pass,53,85,72.0,77.0,D,2,15,"(15, 2)",8,F,"('D', 'F')",999,20.615528128088304,0.5,0.0485071250072666,0.03867403314917127,0.19007918213306432,580,295
7555,7555,17009,28,Huskies,Huskies_M1,Huskies_D2,1H,1995.639046,Simple pass,46,67,47.0,84.0,M,17,2,"(2, 17)",63,D,"('M', 'D')",1668,17.029386365926403,0.25,0.05872202195147035,0.3425414364640884,0.21555656720076968,1255,467
7556,7556,17010,28,Huskies,Huskies_D2,Huskies_D7,1H,1997.024893,Simple pass,47,84,80.0,95.0,D,2,7,"(7, 2)",26,D,"('D', 'D')",1478,34.785054261852174,1.0,0.02874797872880345,0.13812154696132595,0.3928749413623036,580,449
7557,7557,17011,28,Huskies,Huskies_D7,Huskies_M4,1H,1998.8653809999998,Simple pass,80,95,81.0,71.0,D,7,24,"(24, 7)",32,M,"('D', 'M')",1520,24.020824298928627,0.75,0.04163054471218133,0.1712707182320442,0.33446498773500616,408,521
7558,7558,17013,28,Huskies,Huskies_M1,Huskies_D5,1H,2038.024918,Simple pass,35,64,28.0,32.0,M,17,5,"(5, 17)",79,D,"('M', 'D')",1668,32.756678708318404,0.25,0.03052812554363318,0.4309392265193371,0.24667186626286847,1255,581
7559,7559,17014,28,Huskies,Huskies_D5,Huskies_M1,1H,2044.167006,Simple pass,39,30,40.0,34.0,D,5,17,"(17, 5)",75,M,"('D', 'M')",1520,4.123105625617661,0.75,0.24253562503633294,0.4088397790055249,0.41110966336117066,625,1017
7560,7560,17015,28,Huskies,Huskies_M1,Huskies_M6,1H,2045.597948,Simple pass,40,34,59.0,8.0,M,17,26,"(26, 17)",77,M,"('M', 'M')",1301,32.202484376209235,1.0,0.031053504702226845,0.4198895027624309,0.5000839428745133,1255,537
7561,7561,17016,28,Huskies,Huskies_M6,Huskies_M1,1H,2051.727551,Simple pass,36,6,41.0,24.0,M,26,17,"(17, 26)",54,M,"('M', 'M')",1301,18.681541692269406,1.0,0.05352877275721892,0.29281767955801097,0.45850252463041724,508,1017
7562,7562,17017,28,Huskies,Huskies_M1,Huskies_D7,1H,2054.560277,High pass,41,24,61.0,80.0,M,17,7,"(7, 17)",70,D,"('M', 'D')",1668,59.464274989274024,0.25,0.01681681984990781,0.3812154696132597,0.23242147351992587,1255,449
7563,7563,17018,28,Huskies,Huskies_D7,Huskies_M1,1H,2059.3000629999997,Simple pass,61,80,48.0,52.0,D,7,17,"(17, 7)",49,M,"('D', 'M')",1520,30.870698080866266,0.75,0.03239317741958685,0.26519337016574585,0.360075149455503,408,1017
7564,7564,17019,28,Huskies,Huskies_M1,Huskies_M6,1H,2062.7098579999997,Simple pass,48,52,65.0,31.0,M,17,26,"(26, 17)",77,M,"('M', 'M')",1301,27.018512172212592,1.0,0.037011660509880265,0.4198895027624309,0.5000839428745133,1255,537
7565,7565,17020,28,Huskies,Huskies_F2,Huskies_D7,1H,2066.9482239999998,Simple pass,65,34,78.0,92.0,F,11,7,"(7, 11)",32,D,"('F', 'D')",655,59.43904440685432,0.5,0.016823958224413904,0.1712707182320442,0.239363615791674,859,449
7566,7566,17024,28,Huskies,Huskies_F2,Huskies_F4,1H,2170.4213449999997,Launch,11,48,44.0,50.0,F,11,13,"(13, 11)",12,F,"('F', 'F')",299,33.06055050963308,1.0,0.030247530200945175,0.06077348066298342,0.37502072019913246,859,289
7567,7567,17031,28,Huskies,Huskies_D7,Huskies_F4,1H,2294.781246,High pass,29,92,61.0,76.0,D,7,13,"(13, 7)",16,F,"('D', 'F')",999,35.77708763999664,0.5,0.02795084971874737,0.08287292817679558,0.21210279329598114,408,289
7568,7568,17036,28,Huskies,Huskies_M6,Huskies_M4,1H,2320.2253969999997,Simple pass,43,15,38.0,34.0,M,26,24,"(24, 26)",24,M,"('M', 'M')",1301,19.6468827043885,1.0,0.05089865985592877,0.1270718232044199,0.4200539368491623,508,521
7569,7569,17037,28,Huskies,Huskies_M4,Huskies_D2,1H,2324.6004510000002,Simple pass,32,40,27.0,60.0,M,24,2,"(2, 24)",26,D,"('M', 'D')",1668,20.615528128088304,0.25,0.0485071250072666,0.13812154696132595,0.14967739895339982,497,467
7570,7570,17044,28,Huskies,Huskies_F2,Huskies_F2,1H,2508.706075,Simple pass,25,14,27.0,8.0,F,11,11,"(11, 11)",5,F,"('F', 'F')",299,6.324555320336759,1.0,0.15811388300841894,0.022099447513812157,0.40184224309302347,859,927
7571,7571,17045,28,Huskies,Huskies_D1,Huskies_M1,1H,2511.0991870000007,Simple pass,19,22,26.0,20.0,D,0,17,"(17, 0)",92,M,"('D', 'M')",1520,7.280109889280517,0.75,0.13736056394868906,0.5027624309392266,0.44089306920203775,851,1017
7572,7572,17046,28,Huskies,Huskies_M1,Huskies_F2,1H,2513.513894,Simple pass,26,20,30.0,6.0,M,17,11,"(11, 17)",182,F,"('M', 'F')",849,14.560219778561034,0.25,0.06868028197434453,1.0,0.44556275513321686,1255,927
7573,7573,17050,28,Huskies,Huskies_D5,Huskies_M6,1H,2533.356291,Simple pass,12,9,24.0,9.0,D,5,26,"(26, 5)",67,M,"('D', 'M')",1520,12.0,0.75,0.08333333333333333,0.36464088397790057,0.4074452380200491,625,537
7574,7574,17051,28,Huskies,Huskies_D1,Huskies_G1,1H,2555.613577,Simple pass,18,16,6.0,39.0,D,0,16,"(16, 0)",107,G,"('D', 'G')",443,25.94224354214569,0.5,0.03854716722458499,0.5856353591160219,0.37584980839817717,851,496
7575,7575,17054,28,Huskies,Huskies_D5,Huskies_F4,1H,2581.094478,High pass,28,6,76.0,26.0,D,5,13,"(13, 5)",27,F,"('D', 'F')",999,52.0,0.5,0.019230769230769232,0.143646408839779,0.23082142739192116,625,289
7576,7576,17056,28,Huskies,Huskies_G1,Huskies_F6,1H,2658.861413,High pass,10,60,71.0,92.0,G,16,15,"(15, 16)",6,F,"('G', 'F')",133,68.8839603971781,0.125,0.014517167628488531,0.027624309392265192,0.05862461094836446,473,295
7577,7577,17057,28,Huskies,Huskies_D2,Huskies_F6,1H,2666.420827,Head pass,38,68,69.0,88.0,D,2,15,"(15, 2)",8,F,"('D', 'F')",999,36.89173349139343,0.5,0.02710634349110465,0.03867403314917127,0.19007918213306432,580,295
7578,7578,17059,28,Huskies,Huskies_G1,Huskies_F4,1H,2681.612643,High pass,24,39,74.0,17.0,G,16,13,"(13, 16)",15,F,"('G', 'F')",133,54.626001134990645,0.125,0.018306300648455308,0.07734806629834254,0.07371056557008503,473,289
7579,7579,17060,28,Huskies,Huskies_M6,Huskies_M1,1H,2742.520405,Simple pass,44,4,34.0,8.0,M,26,17,"(17, 26)",54,M,"('M', 'M')",1301,10.77032961426901,1.0,0.09284766908852593,0.29281767955801097,0.45850252463041724,508,1017
7705,7705,17303,29,Huskies,Huskies_M4,Huskies_M6,1H,9.595111000000003,Head pass,25,62,32.0,41.0,M,24,26,"(26, 24)",34,M,"('M', 'M')",1301,22.13594362117865,1.0,0.045175395145262566,0.18232044198895028,0.4192408228483271,497,537
7706,7706,17304,29,Huskies,Huskies_D5,Huskies_F1,1H,15.304781999999989,Head pass,27,21,40.0,24.0,D,5,10,"(10, 5)",42,F,"('D', 'F')",999,13.341664064126336,0.5,0.07495316889958614,0.2265193370165746,0.2608401752755117,625,473
7707,7707,17306,29,Huskies,Huskies_M6,Huskies_M1,1H,22.336378999999994,Simple pass,34,18,27.0,35.0,M,26,17,"(17, 26)",54,M,"('M', 'M')",1301,18.384776310850235,1.0,0.05439282932204212,0.29281767955801097,0.45850252463041724,508,1017
7708,7708,17307,29,Huskies,Huskies_D1,Huskies_M4,1H,37.169231,Simple pass,28,30,32.0,40.0,D,0,24,"(24, 0)",26,M,"('D', 'M')",1520,10.77032961426901,0.75,0.09284766908852593,0.13812154696132595,0.3187163004590031,851,521
7709,7709,17308,29,Huskies,Huskies_M4,Huskies_D1,1H,37.644773,Simple pass,32,40,27.0,36.0,M,24,0,"(0, 24)",30,D,"('M', 'D')",1668,6.4031242374328485,0.25,0.15617376188860607,0.16022099447513813,0.15594181147386701,497,678
7710,7710,17313,29,Huskies,Huskies_M1,Huskies_F6,1H,130.91249499999998,Simple pass,29,39,41.0,91.0,M,17,15,"(15, 17)",31,F,"('M', 'F')",849,53.366656256505344,0.25,0.01873829222489654,0.16574585635359115,0.1581877726478317,1255,295
7711,7711,17314,29,Huskies,Huskies_F6,Huskies_M4,1H,137.03294799999998,Simple pass,64,69,76.0,47.0,F,15,24,"(24, 15)",25,M,"('F', 'M')",699,25.05992817228333,0.75,0.039904344223381114,0.13259668508287292,0.3256087012578384,223,521
7712,7712,17316,29,Huskies,Huskies_F6,Huskies_M4,1H,177.15320200000005,Simple pass,34,85,48.0,61.0,F,15,24,"(24, 15)",25,M,"('F', 'M')",699,27.784887978899608,0.75,0.035990787537434725,0.13259668508287292,0.3256087012578384,223,521
7713,7713,17327,29,Huskies,Huskies_D8,Huskies_D2,1H,264.09966000000003,Simple pass,55,89,43.0,96.0,D,8,2,"(2, 8)",4,D,"('D', 'D')",1478,13.892443989449804,1.0,0.07198157507486945,0.016574585635359115,0.36070682623630607,263,467
7714,7714,17340,29,Huskies,Huskies_M1,Huskies_D5,1H,357.582541,Simple pass,35,32,33.0,9.0,M,17,5,"(5, 17)",79,D,"('M', 'D')",1668,23.08679276123039,0.25,0.043314808182421,0.4309392265193371,0.24667186626286847,1255,581
7715,7715,17341,29,Huskies,Huskies_F5,Huskies_M6,1H,362.322094,Simple pass,63,34,57.0,30.0,F,14,26,"(26, 14)",16,M,"('F', 'M')",699,7.211102550927977,0.75,0.1386750490563073,0.08287292817679558,0.33879468572225846,158,537
7716,7716,17342,29,Huskies,Huskies_M6,Huskies_F5,1H,363.548603,Simple pass,57,30,70.0,5.0,M,26,14,"(14, 26)",14,F,"('M', 'F')",849,28.178005607210746,0.25,0.0354886720493838,0.0718232044198895,0.12930903811221314,508,223
7717,7717,17343,29,Huskies,Huskies_F5,Huskies_M6,1H,368.17755800000003,Simple pass,70,5,72.0,16.0,F,14,26,"(26, 14)",16,M,"('F', 'M')",699,11.180339887498945,0.75,0.08944271909999159,0.08287292817679558,0.33879468572225846,158,537
7718,7718,17344,29,Huskies,Huskies_M6,Huskies_F5,1H,372.46170300000006,Simple pass,71,8,80.0,28.0,M,26,14,"(14, 26)",14,F,"('M', 'F')",849,21.93171219946131,0.25,0.045596075258755316,0.0718232044198895,0.12930903811221314,508,223
7719,7719,17345,29,Huskies,Huskies_F5,Huskies_F1,1H,375.133253,Simple pass,72,20,72.0,24.0,F,14,10,"(10, 14)",7,F,"('F', 'F')",299,4.0,1.0,0.25,0.03314917127071823,0.37451150850989884,158,473
7720,7720,17346,29,Huskies,Huskies_F1,Huskies_M6,1H,377.199078,Simple pass,72,24,85.0,11.0,F,10,26,"(26, 10)",27,M,"('F', 'M')",699,18.384776310850235,0.75,0.05439282932204212,0.143646408839779,0.33818937445220126,238,537
7721,7721,17347,29,Huskies,Huskies_M6,Huskies_F6,1H,381.75737,Cross,92,10,92.0,61.0,M,26,15,"(15, 26)",14,F,"('M', 'F')",849,51.0,0.25,0.0196078431372549,0.0718232044198895,0.12129419658300729,508,295
7722,7722,17348,29,Huskies,Huskies_D8,Huskies_M4,1H,389.937033,Simple pass,91,98,71.0,99.0,D,8,24,"(24, 8)",28,M,"('D', 'M')",1520,20.02498439450079,0.75,0.04993761694389223,0.14917127071823205,0.3214237864846304,263,521
7723,7723,17349,29,Huskies,Huskies_M4,Huskies_D2,1H,394.744437,Simple pass,71,99,52.0,79.0,M,24,2,"(2, 24)",26,D,"('M', 'D')",1668,27.586228448267445,0.25,0.03624997167972069,0.13812154696132595,0.14967739895339982,497,467
7724,7724,17350,29,Huskies,Huskies_D2,Huskies_D1,1H,396.603558,Simple pass,52,79,47.0,46.0,D,2,0,"(0, 2)",62,D,"('D', 'D')",1478,33.376638536557266,1.0,0.029961075885598987,0.3370165745856354,0.45812201470185776,580,678
7725,7725,17351,29,Huskies,Huskies_D1,Huskies_D5,1H,401.201157,Simple pass,64,37,70.0,8.0,D,0,5,"(5, 0)",57,D,"('D', 'D')",1478,29.614185789921688,1.0,0.03376760067265872,0.3093922651933701,0.4522951700096882,851,581
7726,7726,17357,29,Huskies,Huskies_D8,Huskies_D2,1H,512.671751,Head pass,27,79,7.0,96.0,D,8,2,"(2, 8)",4,D,"('D', 'D')",1478,26.248809496813372,1.0,0.03809696588797296,0.016574585635359115,0.36070682623630607,263,467
7727,7727,17368,29,Huskies,Huskies_M4,Huskies_D2,1H,580.459804,Head pass,57,57,42.0,58.0,M,24,2,"(2, 24)",26,D,"('M', 'D')",1668,15.033296378372908,0.25,0.06651901052377393,0.13812154696132595,0.14967739895339982,497,467
7728,7728,17374,29,Huskies,Huskies_M1,Huskies_F5,1H,665.786096,Simple pass,23,59,49.0,34.0,M,17,14,"(14, 17)",13,F,"('M', 'F')",849,36.069377593742864,0.25,0.027724348650071385,0.06629834254143646,0.1266094658700846,1255,223
7729,7729,17378,29,Huskies,Huskies_D8,Huskies_F6,1H,710.800307,Head pass,32,86,50.0,84.0,D,8,15,"(15, 8)",49,F,"('D', 'F')",999,18.110770276274835,0.5,0.05521576303742327,0.26519337016574585,0.28739468225776116,263,295
7730,7730,17379,29,Huskies,Huskies_F6,Huskies_F5,1H,712.440874,Head pass,50,84,51.0,97.0,F,15,14,"(14, 15)",18,F,"('F', 'F')",299,13.038404810405297,1.0,0.07669649888473704,0.09392265193370164,0.38901723758218737,223,223
7731,7731,17383,29,Huskies,Huskies_D1,Huskies_M6,1H,737.845237,Head pass,28,28,44.0,27.0,D,0,26,"(26, 0)",21,M,"('D', 'M')",1520,16.031219541881402,0.75,0.062378286155180526,0.11049723756906077,0.3032838744879485,851,537
7732,7732,17384,29,Huskies,Huskies_M6,Huskies_F1,1H,739.2794610000003,Simple pass,44,27,55.0,28.0,M,26,10,"(10, 26)",40,F,"('M', 'F')",849,11.04536101718726,0.25,0.09053574604251853,0.2154696132596685,0.1808447265615791,508,473
7733,7733,17385,29,Huskies,Huskies_M4,Huskies_M6,1H,742.460424,Simple pass,48,34,41.0,28.0,M,24,26,"(26, 24)",34,M,"('M', 'M')",1301,9.219544457292887,1.0,0.10846522890932808,0.18232044198895028,0.4192408228483271,497,537
7734,7734,17386,29,Huskies,Huskies_M6,Huskies_F5,1H,743.0085889999997,Simple pass,41,28,68.0,33.0,M,26,14,"(14, 26)",14,F,"('M', 'F')",849,27.459060435491967,0.25,0.03641785203646149,0.0718232044198895,0.12930903811221314,508,223
7735,7735,17387,29,Huskies,Huskies_F5,Huskies_F1,1H,794.9761110000003,Simple pass,66,34,68.0,9.0,F,14,10,"(10, 14)",7,F,"('F', 'F')",299,25.079872407968914,1.0,0.039872611141445,0.03314917127071823,0.37451150850989884,158,473
7736,7736,17388,29,Huskies,Huskies_F1,Huskies_M6,1H,818.793349,Simple pass,93,19,90.0,27.0,F,10,26,"(26, 10)",27,M,"('F', 'M')",699,8.54400374531753,0.75,0.11704114719613055,0.143646408839779,0.33818937445220126,238,537
7737,7737,17389,29,Huskies,Huskies_M6,Huskies_F6,1H,822.029304,Simple pass,98,39,92.0,53.0,M,26,15,"(15, 26)",14,F,"('M', 'F')",849,15.231546211727816,0.25,0.06565321642986127,0.0718232044198895,0.12129419658300729,508,295
7738,7738,17392,29,Huskies,Huskies_D5,Huskies_D5,1H,883.8663280000003,Simple pass,9,8,11.0,9.0,D,5,5,"(5, 5)",6,D,"('D', 'D')",1478,2.23606797749979,1.0,0.4472135954999579,0.027624309392265192,0.4009387560882236,625,581
7739,7739,17393,29,Huskies,Huskies_D5,Huskies_F5,1H,887.2652320000003,Simple pass,12,5,32.0,9.0,D,5,14,"(14, 5)",6,F,"('D', 'F')",999,20.396078054371138,0.5,0.04902903378454601,0.027624309392265192,0.19475945405359588,625,223
